gate_txn_id,truck_plate,container_no,customer_id,terminal_id,direction,gate_in_time,gate_out_time,shift_id
22052,F69076,ONEU5464708,6,3,OUT,2025-06-20 23:58:00,2025-06-21 00:46:00,3
22053,B71744,COSU6573400,5,1,OUT,2025-06-20 22:03:00,2025-06-20 23:16:00,3
22054,A30344,MSCU4149095,1,1,IN,2025-06-20 23:49:00,2025-06-21 00:48:00,3
22055,A35515,MSCU8552424,3,3,IN,2025-06-20 13:51:00,2025-06-20 14:42:00,1
22056,A48113,ONEU8639222,11,4,IN,2025-06-20 21:46:00,2025-06-20 22:39:00,2
22057,C87583,ONEU2302148,2,2,OUT,2025-06-20 05:56:00,2025-06-20 06:49:00,3
22058,B12567,COSU5345130,4,4,OUT,2025-06-20 18:52:00,2025-06-20 19:48:00,2
22059,E98788,EGLV8241428,7,1,IN,2025-06-20 09:15:00,2025-06-20 09:48:00,1
22060,E12507,EGLV9174330,7,4,OUT,2025-06-20 19:59:00,2025-06-20 20:53:00,2
22061,C55469,MSKU2867533,9,2,OUT,2025-06-20 07:28:00,2025-06-20 08:10:00,1
22062,F90297,MSKU7875584,7,3,OUT,2025-06-20 05:07:00,2025-06-20 06:08:00,3
22063,A73561,EGLV9374174,6,1,IN,2025-06-20 07:36:00,2025-06-20 08:08:00,1
22064,A26530,MSCU6410935,7,3,OUT,2025-06-20 18:40:00,2025-06-20 19:32:00,2
22065,B16859,COSU8808605,8,2,OUT,2025-06-20 22:09:00,2025-06-20 23:17:00,3
22066,B45173,COSU3868122,2,2,IN,2025-06-20 13:32:00,2025-06-20 14:42:00,1
22067,B88895,MSCU2074104,8,1,OUT,2025-06-20 12:18:00,2025-06-20 13:32:00,1
22068,E49447,MSCU5634167,6,3,IN,2025-06-20 10:44:00,2025-06-20 11:43:00,1
22069,A53269,MSKU6767534,9,2,IN,2025-06-20 05:54:00,2025-06-20 06:16:00,3
22070,C92888,COSU9009883,6,1,IN,2025-06-20 09:05:00,2025-06-20 10:12:00,1
22071,B77998,CMAU3349636,11,4,OUT,2025-06-20 09:20:00,2025-06-20 09:33:00,1
22072,D87157,COSU3894237,12,2,OUT,2025-06-20 08:30:00,2025-06-20 09:40:00,1
22073,D37070,CMAU1912370,7,4,OUT,2025-06-20 19:04:00,2025-06-20 19:41:00,2
22074,C97398,ONEU5352714,12,3,IN,2025-06-20 19:22:00,2025-06-20 19:37:00,2
22075,E38190,COSU3992593,12,3,OUT,2025-06-20 19:13:00,2025-06-20 19:31:00,2
22076,D43533,EGLV9129908,1,1,OUT,2025-06-20 22:28:00,2025-06-20 22:47:00,3
22077,F97256,MSCU7346760,11,3,IN,2025-06-20 21:06:00,2025-06-20 21:39:00,2
22078,F33519,HLXU5137349,6,2,IN,2025-06-20 16:34:00,2025-06-20 17:02:00,2
22079,D54950,MSCU6313204,8,1,OUT,2025-06-20 19:36:00,2025-06-20 20:41:00,2
22080,C99266,CMAU8587982,9,2,OUT,2025-06-20 13:11:00,2025-06-20 14:12:00,1
22081,E55595,HLXU7230530,6,3,IN,2025-06-20 07:54:00,2025-06-20 08:54:00,1
22082,E32564,CMAU6667910,3,3,OUT,2025-06-20 12:49:00,2025-06-20 13:34:00,1
22083,F71858,HLXU6041514,12,2,IN,2025-06-20 06:06:00,2025-06-20 06:51:00,1
22084,D34482,COSU1618993,3,4,OUT,2025-06-20 05:09:00,2025-06-20 05:46:00,3
22085,F18258,CMAU9429685,8,3,IN,2025-06-20 23:05:00,2025-06-21 00:02:00,3
22086,C74901,HLXU2116395,1,4,IN,2025-06-20 16:34:00,2025-06-20 17:41:00,2
22087,E97506,MSCU9586527,5,4,IN,2025-06-20 23:40:00,2025-06-21 00:20:00,3
22088,D83139,ONEU6285031,3,3,OUT,2025-06-20 18:36:00,2025-06-20 19:01:00,2
22089,F62474,MSKU4588673,11,4,IN,2025-06-20 09:44:00,2025-06-20 09:49:00,1
22090,E82395,HLXU5828108,9,3,OUT,2025-06-20 05:39:00,2025-06-20 06:06:00,3
22091,E56058,ONEU8873164,5,3,OUT,2025-06-20 12:13:00,2025-06-20 12:51:00,1
22092,C16380,MSKU8480745,7,4,IN,2025-06-20 07:54:00,2025-06-20 08:50:00,1
22093,A12915,CMAU5119988,4,4,IN,2025-06-20 22:07:00,2025-06-20 22:46:00,3
22094,B92267,MSCU5764615,3,3,IN,2025-06-20 13:39:00,2025-06-20 14:30:00,1
22095,F56239,COSU4562584,1,2,OUT,2025-06-20 13:30:00,2025-06-20 14:10:00,1
22096,D24006,HLXU5663918,8,3,IN,2025-06-20 13:55:00,2025-06-20 15:17:00,1
22097,F84110,MSCU3394584,12,4,IN,2025-06-20 12:43:00,2025-06-20 13:33:00,1
22098,C67521,MSCU2090870,10,2,OUT,2025-06-20 17:34:00,2025-06-20 18:47:00,2
22099,A47455,EGLV7779629,3,1,OUT,2025-06-20 09:28:00,2025-06-20 10:50:00,1
22100,A24811,EGLV2881008,10,1,IN,2025-06-20 15:26:00,2025-06-20 16:12:00,2
22101,C64396,MSCU5535839,1,2,OUT,2025-06-20 13:06:00,2025-06-20 13:41:00,1
22102,E91362,MSKU6686164,5,1,OUT,2025-06-20 18:22:00,2025-06-20 19:25:00,2
22103,B27936,MSKU5475033,2,1,IN,2025-06-20 16:52:00,2025-06-20 17:03:00,2
22104,B27354,ONEU4171865,5,3,IN,2025-06-20 20:34:00,2025-06-20 21:18:00,2
22105,E60249,HLXU1114245,12,1,OUT,2025-06-20 06:46:00,2025-06-20 07:21:00,1
22106,E92673,HLXU5049116,8,1,IN,2025-06-20 13:44:00,2025-06-20 13:58:00,1
22107,A32057,EGLV7948208,11,3,OUT,2025-06-20 09:54:00,2025-06-20 10:27:00,1
22108,D72912,MSKU2971781,3,3,IN,2025-06-20 11:53:00,2025-06-20 12:26:00,1
22109,D15572,EGLV5136467,7,2,OUT,2025-06-20 11:18:00,2025-06-20 12:28:00,1
22110,D35172,HLXU1108093,9,3,OUT,2025-06-20 21:22:00,2025-06-20 21:55:00,2
22111,D59974,MSKU5021106,4,2,OUT,2025-06-20 06:39:00,2025-06-20 07:53:00,1
22112,C78599,EGLV9780955,10,3,IN,2025-06-20 14:13:00,2025-06-20 15:33:00,2
22113,E55249,MSKU9349938,6,1,OUT,2025-06-20 11:35:00,2025-06-20 12:27:00,1
22114,A24290,CMAU1720830,11,3,OUT,2025-06-20 11:10:00,2025-06-20 12:00:00,1
22115,B31198,COSU7663339,2,3,OUT,2025-06-20 18:10:00,2025-06-20 18:28:00,2
22116,C72623,EGLV9450130,9,2,IN,2025-06-20 06:39:00,2025-06-20 07:22:00,1
22117,C63327,COSU2779295,10,1,OUT,2025-06-20 22:39:00,2025-06-20 23:07:00,3
22118,A83790,COSU9193087,5,2,OUT,2025-06-20 18:10:00,2025-06-20 18:16:00,2
22119,A48619,MSKU4245590,5,3,OUT,2025-06-20 09:28:00,2025-06-20 10:41:00,1
22120,A39035,CMAU8367104,5,4,OUT,2025-06-20 06:12:00,2025-06-20 06:45:00,1
22121,E90166,EGLV9309619,4,4,IN,2025-06-20 11:40:00,2025-06-20 12:27:00,1
22122,E92541,EGLV2366549,4,3,IN,2025-06-20 15:45:00,2025-06-20 16:12:00,2
22123,A23739,ONEU9825197,2,3,OUT,2025-06-20 18:16:00,2025-06-20 18:56:00,2
22124,F25502,COSU7412804,12,3,IN,2025-06-21 22:19:00,2025-06-21 22:50:00,3
22125,F60595,MSKU9116910,3,2,OUT,2025-06-21 23:54:00,2025-06-22 01:06:00,3
22126,B66705,MSKU7022298,11,1,OUT,2025-06-21 19:25:00,2025-06-21 20:03:00,2
22127,E50336,COSU7921774,6,3,OUT,2025-06-21 21:55:00,2025-06-21 22:36:00,2
22128,E95854,HLXU7095986,10,1,IN,2025-06-21 23:14:00,2025-06-21 23:45:00,3
22129,E47361,COSU4412998,4,3,IN,2025-06-21 05:43:00,2025-06-21 06:47:00,3
22130,F95265,MSKU5590081,4,4,IN,2025-06-21 17:29:00,2025-06-21 17:48:00,2
22131,A44527,HLXU6016759,7,1,IN,2025-06-21 16:11:00,2025-06-21 16:47:00,2
22132,C69550,MSCU6276213,3,1,IN,2025-06-21 21:22:00,2025-06-21 21:53:00,2
22133,C98050,EGLV3264869,12,3,OUT,2025-06-21 07:06:00,2025-06-21 07:53:00,1
22134,F17870,MSCU5624386,11,4,IN,2025-06-21 19:46:00,2025-06-21 20:23:00,2
22135,B80050,MSCU7514409,4,4,OUT,2025-06-21 19:33:00,2025-06-21 20:25:00,2
22136,B22068,EGLV1666319,11,3,OUT,2025-06-21 23:45:00,2025-06-22 00:58:00,3
22137,B87386,COSU4123102,11,1,OUT,2025-06-21 05:02:00,2025-06-21 06:13:00,3
22138,F80971,CMAU9816827,5,2,IN,2025-06-21 16:52:00,2025-06-21 18:02:00,2
22139,E19670,HLXU2578756,4,2,IN,2025-06-21 19:24:00,2025-06-21 20:44:00,2
22140,B59516,CMAU6176001,3,2,OUT,2025-06-21 18:02:00,2025-06-21 18:40:00,2
22141,C97519,CMAU1640184,3,4,IN,2025-06-21 20:18:00,2025-06-21 21:16:00,2
22142,E72816,ONEU7718905,6,4,OUT,2025-06-21 14:22:00,2025-06-21 14:52:00,2
22143,E59105,ONEU4823437,1,1,IN,2025-06-21 22:07:00,2025-06-21 22:49:00,3
22144,D98326,HLXU5760545,10,3,OUT,2025-06-21 06:25:00,2025-06-21 07:00:00,1
22145,E78908,COSU1956250,5,4,IN,2025-06-21 19:13:00,2025-06-21 20:09:00,2
22146,B67677,MSCU8278541,6,1,OUT,2025-06-21 10:13:00,2025-06-21 10:27:00,1
22147,C74230,MSKU7027523,4,4,IN,2025-06-21 08:49:00,2025-06-21 09:22:00,1
22148,C24362,CMAU7059210,4,2,IN,2025-06-21 07:53:00,2025-06-21 09:01:00,1
22149,F88858,EGLV1060899,7,2,OUT,2025-06-21 15:47:00,2025-06-21 16:32:00,2
22150,E17798,MSCU6241281,4,3,IN,2025-06-21 06:55:00,2025-06-21 07:45:00,1
22151,B81377,CMAU3615909,5,4,IN,2025-06-21 17:37:00,2025-06-21 19:04:00,2
22152,B43103,ONEU2469700,12,4,OUT,2025-06-21 20:07:00,2025-06-21 20:43:00,2
22153,A27213,CMAU4251076,10,4,OUT,2025-06-21 20:43:00,2025-06-21 21:18:00,2
22154,B38314,HLXU5763110,2,2,IN,2025-06-21 10:34:00,2025-06-21 11:07:00,1
22155,B66354,MSCU9475565,8,2,OUT,2025-06-21 05:59:00,2025-06-21 06:44:00,3
22156,D16783,MSKU5106089,4,3,IN,2025-06-21 22:22:00,2025-06-21 23:01:00,3
22157,A95100,HLXU8387919,5,1,OUT,2025-06-21 05:24:00,2025-06-21 06:22:00,3
22158,A83382,CMAU1517974,9,1,IN,2025-06-21 17:25:00,2025-06-21 17:53:00,2
22159,A25840,COSU3998159,6,1,OUT,2025-06-21 23:30:00,2025-06-21 23:57:00,3
22160,A77989,CMAU1101670,4,3,OUT,2025-06-21 18:13:00,2025-06-21 18:52:00,2
22161,B76576,MSKU6010626,7,3,IN,2025-06-21 11:40:00,2025-06-21 12:38:00,1
22162,D71924,CMAU3372803,5,2,IN,2025-06-21 10:21:00,2025-06-21 11:34:00,1
22163,B86565,CMAU6263772,9,1,IN,2025-06-21 06:19:00,2025-06-21 06:36:00,1
22164,C43565,MSCU5938818,4,2,OUT,2025-06-21 14:51:00,2025-06-21 14:56:00,2
22165,C58744,COSU2997181,9,2,OUT,2025-06-21 14:30:00,2025-06-21 15:02:00,2
22166,A61907,ONEU6620528,5,1,OUT,2025-06-21 06:42:00,2025-06-21 07:12:00,1
22167,D40106,CMAU8930745,12,3,IN,2025-06-21 15:37:00,2025-06-21 16:54:00,2
22168,B48479,CMAU5021299,5,1,OUT,2025-06-21 15:42:00,2025-06-21 16:37:00,2
22169,C92662,COSU3182025,2,2,IN,2025-06-21 07:49:00,2025-06-21 08:46:00,1
22170,F18374,COSU2854907,11,1,OUT,2025-06-21 05:36:00,2025-06-21 06:17:00,3
22171,D85422,ONEU8946286,5,4,IN,2025-06-21 18:52:00,2025-06-21 19:30:00,2
22172,F11440,EGLV6787162,1,3,OUT,2025-06-21 14:00:00,2025-06-21 14:35:00,2
22173,E57285,MSCU5822118,10,2,OUT,2025-06-21 07:39:00,2025-06-21 13:30:00,1
22174,F35532,HLXU4624963,9,2,OUT,2025-06-21 17:21:00,2025-06-21 22:15:00,2
22175,C10283,EGLV5539952,11,2,OUT,2025-06-21 16:03:00,2025-06-21 17:16:00,2
22176,B96811,CMAU5906061,1,4,IN,2025-06-21 23:33:00,2025-06-22 00:05:00,3
22177,B77158,MSKU2256135,5,1,IN,2025-06-21 13:27:00,2025-06-21 14:52:00,1
22178,C93456,CMAU8321231,5,4,IN,2025-06-21 18:45:00,2025-06-21 18:51:00,2
22179,B53553,ONEU3749098,10,2,IN,2025-06-21 11:15:00,2025-06-21 11:58:00,1
22180,C97681,ONEU5701356,7,4,OUT,2025-06-21 16:31:00,2025-06-21 17:11:00,2
22181,D27172,COSU8152794,9,1,OUT,2025-06-21 12:46:00,2025-06-21 13:52:00,1
22182,A11811,CMAU6713710,7,1,OUT,2025-06-21 21:02:00,2025-06-21 21:25:00,2
22183,A88819,HLXU2077095,1,2,IN,2025-06-21 13:35:00,2025-06-21 14:12:00,1
22184,A75960,EGLV2566028,7,3,IN,2025-06-21 06:32:00,2025-06-21 07:42:00,1
22185,A18274,MSKU4275255,12,3,IN,2025-06-21 19:40:00,2025-06-21 20:15:00,2
22186,F20345,MSKU9300058,2,1,OUT,2025-06-21 23:36:00,2025-06-22 00:31:00,3
22187,D18054,EGLV7580384,1,3,OUT,2025-06-21 12:57:00,2025-06-21 13:28:00,1
22188,D46420,MSKU6500768,7,2,IN,2025-06-21 08:59:00,2025-06-21 09:59:00,1
22189,C81845,MSCU8019899,9,1,OUT,2025-06-21 07:50:00,2025-06-21 08:58:00,1
22190,E85144,ONEU5160389,1,4,OUT,2025-06-21 07:13:00,2025-06-21 07:18:00,1
22191,F11807,MSCU6763775,1,3,IN,2025-06-21 22:22:00,2025-06-21 23:02:00,3
22192,F74281,COSU9214013,4,4,OUT,2025-06-21 13:53:00,2025-06-21 14:10:00,1
22193,D63107,HLXU9495419,1,2,IN,2025-06-21 07:09:00,2025-06-21 07:46:00,1
22194,F38112,MSCU6612113,3,1,OUT,2025-06-21 21:33:00,2025-06-21 21:38:00,2
22195,A31649,MSKU2971769,5,1,OUT,2025-06-21 11:42:00,2025-06-21 11:47:00,1
22196,F51014,HLXU3851174,10,4,IN,2025-06-21 23:24:00,2025-06-21 23:51:00,3
22197,A41091,CMAU8994663,5,1,IN,2025-06-21 22:57:00,2025-06-21 23:44:00,3
22198,B84715,CMAU2363732,3,3,OUT,2025-06-21 15:27:00,2025-06-21 16:36:00,2
22199,A58882,ONEU8189244,2,4,OUT,2025-06-21 15:05:00,2025-06-21 15:42:00,2
22200,F23450,EGLV3505177,9,3,OUT,2025-06-21 14:17:00,2025-06-21 15:36:00,2
22201,E17188,ONEU1965891,10,4,OUT,2025-06-21 14:34:00,2025-06-21 14:45:00,2
22202,E97897,COSU6384587,5,1,IN,2025-06-21 05:02:00,2025-06-21 05:35:00,3
22203,E28402,EGLV8507964,7,1,OUT,2025-06-21 18:02:00,2025-06-21 18:09:00,2
22204,B60692,CMAU6766569,6,4,OUT,2025-06-21 13:20:00,2025-06-21 13:42:00,1
22205,E73984,EGLV8543041,12,4,OUT,2025-06-21 13:44:00,2025-06-21 14:10:00,1
22206,A21889,CMAU6378412,8,4,OUT,2025-06-21 11:56:00,2025-06-21 12:38:00,1
22207,A50989,MSCU6829500,10,3,OUT,2025-06-21 20:21:00,2025-06-21 21:28:00,2
22208,C90276,HLXU3972416,10,2,OUT,2025-06-21 08:45:00,2025-06-21 09:02:00,1
22209,B97368,EGLV8577641,9,2,IN,2025-06-21 08:54:00,2025-06-21 09:53:00,1
22210,A30355,MSCU6089366,2,2,OUT,2025-06-21 17:27:00,2025-06-21 18:02:00,2
22211,E27110,EGLV7080498,2,2,IN,2025-06-21 09:34:00,2025-06-21 10:33:00,1
22212,F17415,MSKU7267289,4,2,OUT,2025-06-21 19:38:00,2025-06-21 20:27:00,2
22213,C91644,EGLV4795663,2,2,OUT,2025-06-21 13:53:00,2025-06-21 17:09:00,1
22214,A17172,EGLV2483007,7,2,IN,2025-06-21 09:21:00,2025-06-21 10:25:00,1
22215,F75998,MSKU5285246,7,2,IN,2025-06-21 15:20:00,2025-06-21 16:16:00,2
22216,E56820,ONEU8295394,5,4,OUT,2025-06-21 17:26:00,2025-06-21 18:03:00,2
22217,E76119,MSCU3528514,8,1,OUT,2025-06-21 07:37:00,2025-06-21 08:03:00,1
22218,A81732,HLXU2063248,12,3,IN,2025-06-21 22:57:00,2025-06-22 00:10:00,3
22219,D80496,EGLV9107691,2,1,OUT,2025-06-21 23:17:00,2025-06-22 00:02:00,3
22220,C51411,HLXU1802605,2,3,OUT,2025-06-21 13:28:00,2025-06-21 14:06:00,1
22221,B27621,EGLV6055760,8,3,IN,2025-06-21 20:58:00,2025-06-21 21:46:00,2
22222,A50224,ONEU9252296,12,2,OUT,2025-06-21 06:34:00,2025-06-21 07:01:00,1
22223,A37255,HLXU6161303,9,4,IN,2025-06-21 16:57:00,2025-06-21 20:04:00,2
22224,F30056,MSCU7646392,11,3,OUT,2025-06-21 05:23:00,2025-06-21 06:52:00,3
22225,F97277,COSU4840113,12,1,OUT,2025-06-21 19:44:00,2025-06-21 20:36:00,2
22226,B29092,EGLV6077483,5,1,IN,2025-06-21 18:14:00,2025-06-21 18:28:00,2
22227,B78555,HLXU7287331,9,2,IN,2025-06-21 11:26:00,2025-06-21 12:30:00,1
22228,C78567,COSU4174439,1,2,OUT,2025-06-21 07:06:00,2025-06-21 08:14:00,1
22229,F66685,COSU4375716,9,4,IN,2025-06-21 09:02:00,2025-06-21 09:46:00,1
22230,B75768,COSU1545668,8,3,IN,2025-06-21 19:10:00,2025-06-21 20:08:00,2
22231,C89692,COSU2431008,11,3,OUT,2025-06-21 20:32:00,2025-06-21 21:32:00,2
22232,C53584,CMAU4927609,2,4,OUT,2025-06-21 06:16:00,2025-06-21 06:21:00,1
22233,A82120,MSKU5831285,10,3,IN,2025-06-21 08:04:00,2025-06-21 08:52:00,1
22234,A24801,MSKU1639030,2,2,OUT,2025-06-21 09:08:00,2025-06-21 10:17:00,1
22235,A41819,MSKU2990954,12,1,IN,2025-06-21 05:24:00,2025-06-21 06:23:00,3
22236,C32940,ONEU9244587,9,3,IN,2025-06-21 16:17:00,2025-06-21 16:42:00,2
22237,B57349,MSCU1344728,8,4,OUT,2025-06-21 11:17:00,2025-06-21 12:11:00,1
22238,F75753,COSU4857150,7,1,IN,2025-06-21 13:59:00,2025-06-21 14:50:00,1
22239,A67460,MSCU6587193,2,3,IN,2025-06-21 09:05:00,2025-06-21 09:29:00,1
22240,C62644,EGLV4496972,7,1,OUT,2025-06-21 06:22:00,2025-06-21 06:37:00,1
22241,B71110,MSKU2481938,2,1,OUT,2025-06-21 14:49:00,2025-06-21 15:51:00,2
22242,B71760,MSCU1525291,10,4,OUT,2025-06-21 05:25:00,2025-06-21 06:18:00,3
22243,A12729,ONEU8155133,6,1,IN,2025-06-21 11:42:00,2025-06-21 12:16:00,1
22244,D79777,COSU6244860,9,4,OUT,2025-06-21 11:28:00,2025-06-21 12:11:00,1
22245,A34231,MSCU1002595,7,2,OUT,2025-06-21 18:50:00,2025-06-21 19:21:00,2
22246,B49021,CMAU5228630,1,3,IN,2025-06-21 20:47:00,2025-06-21 22:02:00,2
22247,F94227,ONEU5420072,9,1,OUT,2025-06-21 22:40:00,2025-06-21 23:15:00,3
22248,B45044,MSCU3451211,1,2,OUT,2025-06-21 20:30:00,2025-06-21 21:16:00,2
22249,E86665,COSU7734441,5,1,OUT,2025-06-21 13:35:00,2025-06-21 13:41:00,1
22250,C61018,MSCU9067770,9,3,IN,2025-06-21 21:10:00,2025-06-21 21:15:00,2
22251,A54937,EGLV9228486,8,3,OUT,2025-06-21 21:41:00,2025-06-21 22:22:00,2
22252,B85965,CMAU1377826,2,1,IN,2025-06-21 17:46:00,2025-06-21 19:01:00,2
22253,A94679,EGLV9174809,7,3,OUT,2025-06-21 10:10:00,2025-06-21 11:22:00,1
22254,B95108,MSKU2856753,6,1,IN,2025-06-21 08:52:00,2025-06-21 08:57:00,1
22255,F49557,HLXU2175670,6,4,IN,2025-06-21 05:08:00,2025-06-21 05:18:00,3
22256,C90845,CMAU2700915,5,2,OUT,2025-06-21 19:54:00,2025-06-21 20:50:00,2
22257,E34632,HLXU5283476,11,2,OUT,2025-06-21 17:44:00,2025-06-21 18:27:00,2
22258,F57501,HLXU5705114,7,1,IN,2025-06-21 21:38:00,2025-06-21 22:10:00,2
22259,E61200,ONEU3157873,12,2,OUT,2025-06-21 09:52:00,2025-06-21 10:11:00,1
22260,C23719,EGLV2445745,9,1,OUT,2025-06-21 05:47:00,2025-06-21 07:14:00,3
22261,F22965,CMAU2112907,9,4,IN,2025-06-21 12:13:00,2025-06-21 13:16:00,1
22262,F93413,ONEU6529477,9,2,IN,2025-06-21 11:16:00,2025-06-21 11:44:00,1
22263,E41609,CMAU3740195,1,1,IN,2025-06-21 17:54:00,2025-06-21 18:35:00,2
22264,F13435,MSCU9496565,12,1,IN,2025-06-21 12:25:00,2025-06-21 14:02:00,1
22265,F13431,CMAU6419536,5,3,OUT,2025-06-21 13:11:00,2025-06-21 13:21:00,1
22266,A17249,COSU5938819,10,1,OUT,2025-06-21 09:46:00,2025-06-21 10:21:00,1
22267,F28897,COSU5683745,11,3,IN,2025-06-21 08:25:00,2025-06-21 09:00:00,1
22268,C42235,HLXU5172167,6,1,IN,2025-06-21 18:58:00,2025-06-21 19:45:00,2
22269,F36943,CMAU2142591,2,1,IN,2025-06-21 12:44:00,2025-06-21 13:33:00,1
22270,B75897,CMAU9590779,2,1,OUT,2025-06-21 22:08:00,2025-06-21 22:28:00,3
22271,E79253,COSU4568488,3,2,OUT,2025-06-21 21:28:00,2025-06-21 22:06:00,2
22272,A42143,ONEU1624720,6,2,OUT,2025-06-21 08:02:00,2025-06-21 08:15:00,1
22273,A76306,COSU9319801,9,2,OUT,2025-06-21 19:36:00,2025-06-21 20:15:00,2
22274,D80205,EGLV8814894,2,1,IN,2025-06-21 16:32:00,2025-06-21 17:04:00,2
22275,F45258,HLXU4412574,10,3,OUT,2025-06-21 22:01:00,2025-06-21 22:42:00,3
22276,E66561,MSKU8044563,5,1,IN,2025-06-21 06:31:00,2025-06-21 07:47:00,1
22277,F87862,CMAU2477945,1,3,IN,2025-06-21 19:19:00,2025-06-21 19:41:00,2
22278,C30734,EGLV7343119,7,3,IN,2025-06-21 18:19:00,2025-06-21 19:22:00,2
22279,D59306,CMAU7602256,3,4,IN,2025-06-21 15:28:00,2025-06-21 16:33:00,2
22280,F46774,COSU4269765,5,2,IN,2025-06-21 07:52:00,2025-06-21 08:30:00,1
22281,D12197,MSCU9413038,3,3,OUT,2025-06-21 15:27:00,2025-06-21 16:24:00,2
22282,D86796,COSU6499619,5,2,OUT,2025-06-21 20:56:00,2025-06-21 21:20:00,2
22283,A24033,HLXU4551174,3,4,IN,2025-06-21 07:24:00,2025-06-21 08:30:00,1
22284,A37900,HLXU4137380,8,1,IN,2025-06-21 11:40:00,2025-06-21 12:33:00,1
22285,E70726,MSCU7770918,9,1,OUT,2025-06-21 05:26:00,2025-06-21 06:27:00,3
22286,D12165,CMAU6187320,7,4,IN,2025-06-21 08:19:00,2025-06-21 08:55:00,1
22287,E93909,CMAU7292420,4,4,OUT,2025-06-21 08:30:00,2025-06-21 09:22:00,1
22288,A18344,MSCU4346308,10,2,OUT,2025-06-21 16:59:00,2025-06-21 17:48:00,2
22289,A88767,HLXU1287986,1,4,IN,2025-06-21 13:29:00,2025-06-21 14:30:00,1
22290,A62883,CMAU9384343,10,3,IN,2025-06-21 07:06:00,2025-06-21 08:00:00,1
22291,F88896,COSU9122116,12,2,OUT,2025-06-21 23:00:00,2025-06-21 23:48:00,3
22292,E29948,COSU1873732,12,4,IN,2025-06-21 19:49:00,2025-06-21 20:46:00,2
22293,E26278,COSU6086572,1,2,IN,2025-06-21 13:24:00,2025-06-21 13:48:00,1
22294,E72300,EGLV8909595,1,2,IN,2025-06-21 06:09:00,2025-06-21 07:09:00,1
22295,A77001,MSCU8119787,6,4,OUT,2025-06-21 14:57:00,2025-06-21 15:43:00,2
22296,D72620,MSCU8083025,5,2,OUT,2025-06-21 11:15:00,2025-06-21 12:27:00,1
22297,F52713,MSKU5354529,5,2,OUT,2025-06-21 14:44:00,2025-06-21 19:34:00,2
22298,C96472,COSU1143871,10,2,OUT,2025-06-21 15:46:00,2025-06-21 16:12:00,2
22299,B46101,MSKU6833346,10,3,IN,2025-06-21 15:06:00,2025-06-21 15:54:00,2
22300,A72262,HLXU2666469,6,2,OUT,2025-06-21 11:11:00,2025-06-21 11:44:00,1
22301,E21416,CMAU6467515,7,3,OUT,2025-06-21 11:48:00,2025-06-21 12:57:00,1
22302,A17522,MSKU5922924,1,2,IN,2025-06-21 22:38:00,2025-06-21 23:05:00,3
22303,C97539,MSCU4953151,3,3,OUT,2025-06-21 13:53:00,2025-06-21 14:47:00,1
22304,C75152,CMAU9560947,12,1,IN,2025-06-21 22:37:00,2025-06-22 00:12:00,3
22305,A77727,MSKU1355789,3,2,OUT,2025-06-21 13:33:00,2025-06-21 13:55:00,1
22306,A33293,CMAU5566251,3,4,OUT,2025-06-21 11:27:00,2025-06-21 12:14:00,1
22307,A69824,CMAU6579817,2,3,IN,2025-06-21 08:25:00,2025-06-21 09:15:00,1
22308,F67247,COSU9473012,7,1,OUT,2025-06-21 10:29:00,2025-06-21 11:22:00,1
22309,C80306,ONEU2694289,12,3,OUT,2025-06-21 11:50:00,2025-06-21 12:44:00,1
22310,C55557,MSCU8627913,10,4,IN,2025-06-21 23:28:00,2025-06-22 00:05:00,3
22311,A75333,HLXU6745222,1,4,OUT,2025-06-21 12:53:00,2025-06-21 12:58:00,1
22312,D55792,EGLV5429396,2,2,IN,2025-06-21 13:48:00,2025-06-21 14:06:00,1
22313,B60900,ONEU4251930,8,1,OUT,2025-06-21 22:59:00,2025-06-21 23:07:00,3
22314,B99058,MSKU8323866,5,3,OUT,2025-06-21 07:16:00,2025-06-21 08:04:00,1
22315,B40452,EGLV7386987,9,1,OUT,2025-06-21 23:53:00,2025-06-22 01:04:00,3
22316,D85981,HLXU1001154,8,3,IN,2025-06-21 06:03:00,2025-06-21 06:59:00,1
22317,C52747,MSCU5299950,7,1,OUT,2025-06-21 13:52:00,2025-06-21 15:10:00,1
22318,D48833,ONEU8452508,8,4,IN,2025-06-21 22:21:00,2025-06-21 23:02:00,3
22319,D46725,CMAU2215630,12,3,IN,2025-06-21 17:21:00,2025-06-21 18:29:00,2
22320,F16629,EGLV4419562,11,3,IN,2025-06-21 06:43:00,2025-06-21 06:49:00,1
22321,E99693,HLXU3301094,10,3,IN,2025-06-21 09:02:00,2025-06-21 09:49:00,1
22322,C98851,HLXU8383445,11,2,OUT,2025-06-21 06:00:00,2025-06-21 06:31:00,1
22323,C56782,CMAU6321147,11,2,OUT,2025-06-21 15:31:00,2025-06-21 15:41:00,2
22324,E91329,COSU4731071,12,3,IN,2025-06-21 07:31:00,2025-06-21 08:09:00,1
22325,D20654,HLXU5165009,4,2,IN,2025-06-21 23:18:00,2025-06-22 00:15:00,3
22326,E80214,COSU9510176,11,4,IN,2025-06-21 22:42:00,2025-06-21 23:06:00,3
22327,C91669,ONEU9924334,4,3,OUT,2025-06-21 10:17:00,2025-06-21 10:22:00,1
